,id,imdbid,title,rating,year
568,6420,0037076,Minstrel Man,1,1944
569,6515,0036695,A Canterbury Tale,3,1944
570,9270,0037415,"Uninvited, The",3,1944
571,9718,0036818,Die Feuerzangenbowle,1,1944
572,794,0037913,Mildred Pierce,3,1945
573,1213,0037800,I Know Where I&#39;m Going,3,1945
574,1280,0038924,"Seventh Veil, The",3,1945
575,1544,0037558,Brief Encounter,3,1945
576,1639,0037508,Along Came Jones,0,1945
577,2004,0037820,Isle of the Dead,3,1945
578,2434,0037671,"Enchanted Cottage, The",3,1945
579,3271,0037954,"Objective, Burma!",0,1945
580,3583,0037884,"Lost Weekend, The",2,1945
581,3999,0037638,Detour,1,1945
582,4252,0038109,Spellbound,3,1945
583,4428,0038890,"Rome, Open City",3,1945
584,5081,0038057,Scarlet Street,3,1945
585,5129,0037674,Children of Paradise,2,1945
586,5677,0037843,Keep Your Powder Dry,3,1945
587,5856,0038259,"Woman in Green, The",3,1945
588,6017,0037514,Anchors Aweigh,0,1945
589,6848,0037365,Thin Man Goes Home,2,1945
590,6945,0038017,"Red Dragon, The",1,1945
591,7185,0037635,Dead of Night,3,1945
592,7835,0037630,Les dames du Bois de Boulogne,3,1945
593,9005,0038250,"Wicked Lady, The",3,1945
594,10235,0037865,Leave Her to Heaven,3,1945
595,10345,0037614,"Corn Is Green, The",3,1945
596,10666,0037536,"Bells of St Mary&#39;s, The",3,1945
597,622,0038787,Notorious,2,1946
598,786,0038589,"Harvey Girls, The",3,1946
599,971,0038355,"Big Sleep, The",1,1946
600,1424,0038854,"Postman Always Rings Twice, The",1,1946
601,1231,0038733,Stairway to Heaven,0,1946
602,1268,0038348,Beauty and the Beast,3,1946
603,1377,0038461,Deception,0,1946
604,1381,0038474,Devotion,3,1946
605,1680,0039054,Two Sisters from Boston,3,1946
606,2235,0038650,It&#39;s a Wonderful Life,3,1946
607,2654,0038661,"Jolson Story, The",1,1946
608,2809,0038559,Gilda,0,1946
609,3145,0038990,"Strange Woman, The",3,1946
610,3783,0038762,My Darling Clementine,1,1946
611,3982,0036868,"Best Years of Our Lives, The",2,1946
612,4002,0038494,Dressed to Kill,3,1946
613,4900,0038499,Duel in the sun,2,1946
614,5497,0038409,"Chase, The",1,1946
615,5646,0038969,Song of the South,2,1946
616,5872,0039017,Terror by Night,1,1946
617,5961,0038453,"Dark Corner, The",1,1946
618,7671,0038991,"Stranger, The",3,1946
619,8052,0038718,Make Mine Music,1,1946
620,8354,0039112,"Years Between, The",3,1946
621,9182,0038574,Great Expectations,2,1946
622,10597,0038934,She-Wolf of London,3,1946
623,1211,0039192,Black Narcissus,3,1947
624,1235,0039360,"Exile, The",1,1947
625,1278,0039677,Odd Man Out,2,1947
626,1679,0039431,Good News,2,1947
627,1681,0039819,"Shocking Miss Pilgrim, The",3,1947
628,2287,0039349,"Egg and I, The",3,1947
629,2330,0039694,"Paradine Case, The",2,1947
630,3047,0039420,"Ghost and Mrs. Muir, The",3,1947
631,3112,0039441,Gunfighters,2,1947
632,4411,0039286,Crossfire,2,1947
633,5779,0039236,Calendar Girl,2,1947
634,6550,0039689,Build My Gallows High,2,1947
635,7432,0039650,Nada,3,1947
636,8053,0039404,Fun &amp; Fancy Free,1,1947
637,8619,0039204,Body and Soul,3,1947
638,8646,0039324,Dishonored Lady,3,1947
639,8729,0039938,"Unfinished Dance, The",3,1947
640,8756,0040525,"Lady from Shanghai, The",0,1947
641,8989,0039628,Miracle on 34th Street,3,1947
642,9598,0039416,Gentleman&#39;s Agreement,1,1947
643,10350,0039969,"Voice of the Turtle, The",3,1947
644,10523,0039302,Dark Passage,2,1947
645,10635,0039631,Monsieur Verdoux,3,1947
646,1320,0040724,Red River,0,1948
647,1229,0040725,"Red Shoes, The",3,1948
648,1232,0040416,Hamlet,1,1948
649,1236,0040183,Bonnie Prince Charlie,2,1948
650,1241,0040321,Enchantment,3,1948
651,1262,0040098,Anna Karenina,2,1948
652,1354,0040242,Command Decision,0,1948
653,1601,0156031,Rudolph the Red-Nosed Reindeer,0,1948
654,1677,0040308,Easter Parade,3,1948
655,2040,0040746,Rope,0,1948
656,2098,0040806,"Snake Pit, The",3,1948
657,2256,0040214,Casbah,1,1948
658,2300,0040379,"Fuller Brush Man, The",1,1948
659,2445,0040613,Mr. Blandings Builds His Dream House,3,1948
660,3239,0040897,"Treasure of the Sierra Madre, The",0,1948
661,4390,0040458,I Remember Mama,3,1948
662,4944,0041088,Act of Violence,2,1948
663,5115,0040202,Call Northside 777,1,1948
664,6363,0040491,Joan of Arc,3,1948
665,6517,0040522,Bicycle Thieves,2,1948
666,8054,0040580,Melody Time,1,1948
667,8264,0040558,Macbeth,1,1948
668,8559,0039949,It Happened in Europe,0,1948
669,10163,0040068,Abbott and Costello Meet Frankenstein,3,1948
670,10359,0040636,"Naked City, The",1,1948
671,10524,0040506,Key Largo,3,1948
672,10599,0039220,Brighton Rock,3,1948
673,10667,0189219,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,3,1948
674,611,0041959,"Third Man, The",0,1949
675,1684,0041158,"Barkleys of Broadway, The",3,1949
676,1690,0041716,On the Town,3,1949
677,1716,0041090,Adam&#39;s Rib,3,1949
678,1736,0041746,Pinky,3,1949
679,1841,0040221,Caught,3,1949
680,1986,0041859,"Set-Up, The",0,1949
681,2232,0041594,Little Women,3,1949
682,2651,0041650,Mighty Joe Young,0,1949
683,2849,0041628,"Man on the Eiffel Tower, The",2,1949
684,3539,0041154,Late Spring,3,1949
685,3967,0041587,A Letter to Three Wives,3,1949
686,4008,0041546,Kind Hearts and Coronets,1,1949
687,4554,0041386,"Fountainhead, The",1,1949
688,6358,0041452,"Heiress, The",3,1949
689,7018,0041498,I Was a Male War Bride,2,1949
690,7059,0041094,"Adventures of Ichabod and Mr. Toad, The",0,1949
691,7341,0042004,Under Capricorn,3,1949
692,9597,0041113,All the King&#39;s Men,1,1949
693,9702,0041947,Tarzan&#39;s Magic Fountain,0,1949
694,9982,0040497,Jour de Fete,0,1949
695,10135,0042031,Flame of My Love,3,1949
696,10174,0041373,Flamingo Road,3,1949
697,10420,0041257,Come to the Stable,3,1949
698,139,0042192,All About Eve,3,1950
699,608,0043014,Sunset Blvd.,3,1950
700,1057,0042332,Cinderella,3,1950
701,1402,0042876,Rashomon,0,1950
702,1678,0043012,Summer Stock,3,1950
703,2099,0042208,"Asphalt Jungle, The",1,1950
704,2596,0042546,Harvey,2,1950
705,3295,0041719,Orpheus,2,1950
706,3990,0042276,Born Yesterday,3,1950
707,4031,0042469,"Flying Saucer, The",1,1950
708,4417,0042593,In a Lonely Place,2,1950
709,4521,0043871,Odette,3,1950
710,5232,0042792,No Way Out,3,1950
711,5350,0042369,D.O.A.,1,1950
712,6233,0042994,Stage Fright,3,1950
713,7144,0042958,Scandal,3,1950
714,7836,0042436,Les enfants terribles,3,1950
715,8363,0043045,Three Secrets,3,1950
716,9700,0043025,Tarzan and the Slave Girl,0,1950
717,10059,0042296,Caged,3,1950
718,10181,0042832,Panic in the Streets,0,1950
719,10663,0042530,Gun Crazy,3,1950
720,10799,0043137,Winchester &#39;73,1,1950
721,871,0043338,Ace In The Hole,2,1951
722,1417,0044079,Strangers on a Train,2,1951
723,1207,0043274,Alice in Wonderland,3,1951
724,1491,0043265,"African Queen, The",0,1951
725,1916,0043456,"Day the Earth Stood Still, The",3,1951
726,2930,0044081,A Streetcar Named Desire,3,1951
727,2977,0044030,Show Boat,3,1951
728,2989,0042619,Diary of a Country Priest,1,1951
729,3389,0043278,An American in Paris,1,1951
730,3222,0043313,Early Summer,3,1951
731,3293,0044121,"Thing from Another World, The",1,1951
732,3825,0043332,Bellissima,3,1951
733,4510,0044100,Take Care of My Little Girl,3,1951
734,5092,0043949,Quo Vadis,3,1951
735,5739,0043390,Cause for Alarm!,3,1951
736,6498,0044205,Westward the Women,3,1951
737,7157,0043614,"Idiot, The",3,1951
738,7435,0044092,Surcos,3,1951
739,9703,0043695,Tarzan&#39;s Peril,1,1951
740,612,0045152,Singin&#39; in the Rain,3,1952
741,1243,0043769,"Magic Box, The",2,1952
742,1465,0044419,"Big Sky, The",0,1952
743,1689,0044855,Lovely to Look at,3,1952
744,2704,0044706,High Noon,2,1952
745,2737,0045061,"Quiet Man, The",1,1952
746,3403,0044502,Clash by Night,3,1952
747,5972,0043686,Forbidden Games,3,1952
748,6917,0044837,Limelight,1,1952
749,6941,0045162,"Snows of Kilimanjaro, The",1,1952
750,7162,0044741,Ikiru,1,1952
751,7323,0044391,"Bad and the Beautiful, The",2,1952
752,8241,0043511,Europe &#39;51,3,1952
753,9596,0044672,"Greatest Show on Earth, The",2,1952
754,9701,0045220,Tarzan&#39;s Savage Fury,0,1952
755,9955,0215033,Parasakthi,2,1952
756,9975,0045197,"Story of Robin Hood and His Merrie Men, The",3,1952
757,10402,0044446,"Sound Barrier, The",3,1952
758,10526,0044760,Ivanhoe,2,1952
759,1272,0045943,Julius Caesar,1,1953
760,1118,0046183,Peter Pan,3,1953
761,1444,0046268,Le Salaire de la Peur,1,1953
762,1554,0046250,Roman holiday,3,1953
763,1362,0046085,Mogambo,2,1953
764,1630,0046438,Tokyo Story,3,1953
765,1692,0045537,"Band Wagon, The",1,1953
766,1883,0046359,Stalag 17,0,1953
767,2375,0046534,"War of the Worlds, The",1,1953
768,2427,0045591,Calamity Jane,3,1953
769,2547,0045810,Gentlemen Prefer Blondes,3,1953
770,2553,0045659,"Cruel Sea, The",3,1953
771,3124,0046076,Miss Sadie Thompson,3,1953
772,3125,0046269,Salome,3,1953
773,3303,0046303,Shane,1,1953
774,3958,0046066,Mesa of Lost Women,1,1953
775,4071,0045793,From Here to Eternity,3,1953
776,4301,0045877,"Hitch-Hiker, The",0,1953
777,4616,0045897,I Confess,1,1953
778,4854,0045555,"Big Heat, The",3,1953
779,4909,0045891,How to Marry a Millionaire,3,1953
780,5366,0045758,Fear and Desire,0,1953
781,5736,0046187,Pickup on South Street,3,1953
782,5937,0046487,Mr. Hulot&#39;s Holiday,3,1953
783,5973,0046478,Ugetsu,2,1953
784,5998,0046345,Summer with Monika,3,1953
785,6797,0045826,Glen or Glenda,0,1953
786,7693,0047677,"Wild One, The",1,1953
787,7900,0045546,"Beast from 20,000 Fathoms, The",1,1953
788,8011,0045911,Inferno,0,1953
789,8466,0045464,"5,000 Fingers of Dr. T., The",0,1953
790,8634,0045920,It Came from Outer Space,2,1953
791,9004,0046022,"earrings of Madame de..., The",3,1953
792,9290,0045888,House of Wax,3,1953
793,9704,0046404,Tarzan and the She-Devil,1,1953
794,10171,0045609,Cat Women of the Moon,3,1953
795,10654,0046031,"Man Between, The",3,1953
796,11188,0044953,"Naked Spur, The",0,1953
797,586,0047349,Phffft,2,1954
798,657,0046451,Touchez pas au grisbi,1,1954
799,1351,0047472,Seven Brides for Seven Brothers,3,1954
800,1391,0047673,White Christmas,3,1954
801,1694,0047136,Johnny Guitar,2,1954
802,1812,0047296,On the Waterfront,0,1954
803,1965,0046672,20000 Leagues Under the Sea,0,1954
804,2132,0047396,Rear Window,3,1954
805,2158,0047573,Them!,1,1954
806,2294,0047437,Sabrina,3,1954
807,2426,0047094,Hobson&#39;s Choice,3,1954
808,2746,0047152,Knock on Wood,1,1954
809,3337,0046912,Dial M for Murder,0,1954
810,3600,0047478,Shichinin no samurai,0,1954
811,3674,0047522,A Star Is Born,1,1954
812,3925,0046963,Executive Suite,2,1954
813,3954,0046511,Journey to Italy,3,1954
814,3993,0047030,"Glenn Miller Story, The",2,1954
815,4048,0047580,Three Coins in the Fountain,3,1954
816,4710,0046750,Late Chrysanthemuns,3,1954
817,4883,0046876,Creature from the Black Lagoon,0,1954
818,5124,0046731,Attila,2,1954
819,5356,0047443,Salt of the Earth,3,1954
820,5505,0047034,Gojira,1,1954
821,7346,0047834,Animal Farm,0,1954
822,7580,0047638,Uwasa no onna,3,1954
823,7610,0045665,Comicos,3,1954
824,8109,0046705,An American in Rome,1,1954
825,8441,0046828,Carmen Jones,3,1954
826,9054,0047238,Miseria e nobilta,3,1954
827,9176,0047127,Jail Bait,3,1954
828,9567,0046816,"Caine Mutiny, The",1,1954
829,10286,0047469,Senso,1,1954
830,11187,0047495,Silver Lode,2,1954
831,782,0048728,To Catch a Thief,3,1955
832,878,0048424,"Night of the Hunter, The",3,1955
833,1170,0048280,Lady and the Tramp,2,1955
834,1693,0047969,Daddy Long Legs,3,1955
835,1735,0048641,Sommarnattens leende (Smiles of a Summer Night),2,1955
836,1827,0048281,"Ladykillers, The",3,1955
837,2115,0048140,Guys and Dolls,3,1955
838,2344,0046911,Diabolique,3,1955
839,2552,0046889,"Dam Busters, The",1,1955
840,2926,0048545,Rebel Without a Cause,1,1955
841,3158,0046969,"Fast and the Furious, The",3,1955
842,3339,0047878,"Big Combo, The",2,1955
843,3404,0048021,Rififi,1,1955
844,3739,0048801,We&#39;re No Angels,3,1955
845,4073,0047898,Bride of the Monster,3,1955
846,4108,0048696,Tarantula,0,1955
847,4442,0048356,Marty,3,1955
848,4754,0048445,Oklahoma!,3,1955
849,4896,0048605,"Seven Year Itch, The",1,1955
850,5165,0048673,Summertime,3,1955
851,5403,0048254,Killer&#39;s Kiss,1,1955
852,5471,0048473,Pather Panchali,3,1955
853,6055,0048127,Godzilla Raids Again,2,1955
854,6468,0047577,This Island Earth,0,1955
855,6481,0048124,"Glass Slipper, The",3,1955
856,6615,0048401,My Sister Eileen,3,1955
857,7262,0048512,"Prisoner, The",0,1955
858,7360,0048750,"Trouble with Harry, The",2,1955
859,7797,0048517,"Prodigal, The",3,1955
860,7878,0048133,Les grandes manoeuvres,3,1955
861,8014,0048432,Not as a Stranger,2,1955
862,10340,0047821,Le amiche,3,1955
863,10342,0047811,All That Heaven Allows,3,1955
864,10354,0048308,Lola Mont&egrave;s,3,1955
865,10527,0047849,Bad Day at Black Rock,0,1955
866,10662,0049674,Richard III,3,1955
867,10781,0048103,School for Love,3,1955
868,11179,0048342,"Man from Laramie, The",2,1955
869,357,0049730,"Searchers, The",3,1956
870,1559,0049787,"Spanish Gardener, The",2,1956
871,1216,0048977,"Bad Seed, The",3,1956
872,1092,0049408,"King and I, The",2,1956
873,1545,0049369,"Iron Petticoat, The",1,1956
874,2219,0051207,"Wrong Man, The",1,1956
875,2306,0049223,Forbidden Planet,0,1956
876,2647,0049287,Gunslinger,3,1956
877,2698,0049366,Invasion of the Body Snatchers,3,1956
878,2730,0049096,"Court Jester, The",2,1956
879,2861,0049934,War and Peace,3,1956
880,2904,0049010,Bigger Than Life,0,1956
881,3076,0049833,"Ten Commandments, The",2,1956
882,3409,0049189,...And God Created Woman,3,1956
883,3981,0048960,Around the World in Eighty Days,0,1956
884,4245,0049640,"Proud and Profane, The",3,1956
885,4402,0049363,Indestructible Man,1,1956
886,4670,0049038,Bus Stop,3,1956
887,5414,0049406,"Killing, The",1,1956
888,5470,0048956,Aparajito,3,1956
889,5555,0049902,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0,1956
890,6064,0049782,Rodan,1,1956
891,6308,0049471,"Man Who Never Was, The",3,1956
892,6641,0049314,High Society,3,1956
893,7394,0049043,Calle mayor [Main Street],3,1956
894,7442,0049470,"Man Who Knew Too Much, The",2,1956
895,8314,0049537,Flowing,3,1956
896,8358,0049904,"Unguarded Moment, The",1,1956
897,8398,0049196,Eyewitness,3,1956
898,8872,0049762,Sissi - The Young Empress,3,1956
899,9055,0048981,La banda degli onesti,2,1956
900,9719,0049293,"Captain from Kopenick, The",1,1956
901,9993,0049095,Le coup du berger,3,1956
902,10346,0048967,Autumn Leaves,3,1956
903,10348,0048973,Baby Doll,3,1956
904,10623,0049019,Yield to the Night,3,1956
905,10760,0049452,Love Me Tender,2,1956
906,10780,0049483,Her Bridal Night,3,1956
907,11091,0049370,It Conquered the World,3,1956
908,11190,0049743,7 Men from Now,1,1956
909,302,0050083,12 Angry Men,0,1957
910,965,0051114,"True Story of Jesse James, The",2,1957
911,993,0050307,Desk Set,3,1957
912,1015,0050634,"Cranes Are Flying, The",3,1957
913,1291,0050539,"Incredible Shrinking Man, The",0,1957
914,1274,0050825,Paths of Glory,0,1957
915,1121,0050798,Old Yeller,1,1957
916,1660,0051077,Three Faces of Eve,0,1957
917,1747,0050419,Funny Face,3,1957
918,1765,0050783,Nights of Cabiria,3,1957
919,1800,0050585,Kanal,1,1957
920,1989,0050356,"Enemy Below, The",0,1957
921,2043,0050976,"Seventh Seal, The",1,1957
922,2160,0050766,Night of the Demon,3,1957
923,2301,0051036,Sweet Smell of Success,1,1957
924,2420,0050397,Fire Down Below,0,1957
925,2429,0050490,"Heaven Knows, Mr. Allison",0,1957
926,2520,0050986,Smultronst&auml;llet (Wild Strawberries),2,1957
927,2578,0050933,Sayonara,2,1957
928,2895,0051051,Tammy and the Bachelor,3,1957
929,2981,0050212,"Bridge on the River Kwai, The",1,1957
930,3007,0050861,"Prince and the Showgirl, The",3,1957
931,3429,0050105,An Affair to Remember,2,1957
932,3994,0050792,Oedipus Rex,1,1957
933,4552,0050371,A Face in the Crowd,1,1957
934,4559,0050998,Sorority Girl,3,1957
935,4933,0051201,Witness for the Prosecution,1,1957
936,6624,0050251,"Mysterians, The",3,1957
937,7017,0050599,Kiss Them for Me,2,1957
938,7136,0050407,Forty Guns,2,1957
939,7165,0050613,Throne of Blood,0,1957
940,7420,0050116,Amanecer en Puerta Oscura,3,1957
941,8321,0051151,El vampiro,3,1957
942,8685,0050549,Island in the Sun,3,1957
943,8736,0050610,Kronos,0,1957
944,9006,0050421,Danger stalks near,3,1957
945,10475,0051133,La Parisienne,2,1957
946,10594,0050470,"Guns of Fort Petticoat, The",2,1957
947,609,0052357,Vertigo,1,1958
948,1572,0051964,M&auml;dchen in Uniform,3,1958
949,1247,0052374,"Fabulous World of Jules Verne, The",0,1958
950,1255,0052365,"Vikings, The",2,1958
951,1363,0052151,Run Silent Run Deep,0,1958
952,1364,0052278,Teacher&#39;s Pet,1,1958
953,2281,0051622,"Fly, The",2,1958
954,2373,0051951,"Day the Sky Exploded, The",1,1958
955,2476,0051554,Dracula (Horror of Dracula),3,1958
956,2585,0052394,"Wild Women of Wongo, The",3,1958
957,2763,0052169,"Screaming Skull, The",2,1958
958,2823,0050706,Mon Oncle,3,1958
959,3146,0052311,Touch of Evil,1,1958
960,3056,0051658,Gigi,2,1958
961,3238,0051525,"Defiant Ones, The",0,1958
962,3321,0051383,Auntie Mame,3,1958
963,3926,0052182,Separate Tables,3,1958
964,3977,0052225,South Pacific,3,1958
965,4211,0051773,Indiscreet,3,1958
966,4410,0051755,I Bury the Living,1,1958
967,4849,0051776,"Inn of the Sixth Happiness, The",3,1958
968,6012,0051459,Cat on a Hot Tin Roof,3,1958
969,6938,0051579,Love Is My Profession,3,1958
970,7054,0051422,Blood of the Vampire,0,1958
971,7135,0051808,"Hidden Fortress, The",0,1958
972,7606,0051786,It! The Terror from Beyond Space,1,1958
973,8344,0052017,Brink of Life,3,1958
974,8450,0051758,I Want To Live!,3,1958
975,10341,0051911,Marjorie Morningstar,3,1958
976,10521,0052218,Some Came Running,2,1958
977,10562,0051608,"Female, The",2,1958
978,10570,0051818,King Creole,1,1958
979,10789,0050193,"Night Heaven Fell, The",3,1958
980,236,0053198,"400 Blows, The",0,1959
981,474,53285,Sleeping Beauty,3,1959
982,1419,0052618,Ben-Hur,3,1959
983,1256,0052948,Journey to the Center of the Earth,1,1959
984,1555,0053131,"Nun&#39;s Story, The",3,1959
985,1591,0052722,Darby O&#39;Gill and the Little People,3,1959
986,2023,0053291,Some Like It Hot,3,1959
987,2095,0052918,Imitation of Life,3,1959
988,2228,0053125,North By Northwest,1,1959
989,2645,0053318,"Suddenly, Last Summer",3,1959
990,2796,0052846,"Giant Gila Monster, The",3,1959
991,3119,0051372,Araya,3,1959
992,3166,0053363,"Tingler, The",1,1959
993,3442,0053428,Come Dance with Me!,3,1959
994,3525,0053134,Good Morning (Ohay&ocirc;),3,1959
995,3608,0052861,"Great War, The",1,1959
996,4050,0052844,Ghost of Dragstrip Hollow,3,1959
997,4065,0052655,A Bucket of Blood,2,1959
998,4199,0052561,Anatomy of a Murder,1,1959
999,4373,0051744,House on Haunted Hill,3,1959
1000,4392,0054462,"Wasp Woman, The",3,1959
1001,4523,0052602,"Bat, The",3,1959
1002,6405,0052847,Gidget,3,1959
1003,6645,0053388,Battle in Outer Space,1,1959
1004,6833,0052572,Apur Sansar,0,1959
1005,6901,0053221,Rio Bravo,1,1959
1006,8392,0053172,Pillow Talk,3,1959
1007,8677,0053454,"World, The Flesh and The Devil, The",0,1959
1008,9161,0052077,Plan 9 from Outer Space,1,1959
1009,9169,0156843,Night of the Ghouls,1,1959
1010,9209,0053285,Sleeping Beauty,3,1959
1011,9379,0052654,"Bridge, The",3,1959
1012,10782,0052595,Babette Goes to War,3,1959
1013,10966,0052600,Ballada o soldate,1,1959
1014,11186,0053220,Ride Lonesome,0,1959
1015,590,0054469,Where the Boys Are,2,1960
1016,656,0053459,Les yeux sans visage,3,1960
1017,799,0053472,A bout de souffle,0,1960
1018,1295,0054047,"Magnificent Seven, The",0,1960
1019,1273,0054331,Spartacus,2,1960
1020,1712,0053946,Inherit the Wind,3,1960
1021,1995,0053604,"Apartment, The",3,1960
1022,2039,0054215,Psycho,3,1960
1023,2144,0053804,Exodus,3,1960
1024,2546,0054022,Let&#39;s Make Love,2,1960
1025,2808,0053579,Late Autumn,3,1960
1026,2950,0054333,Body in the Web,3,1960
1027,2988,0054248,Rocco and His Brothers,2,1960
1028,3286,0054067,Black Sunday,3,1960
1029,3294,0054377,Testament of Orpheus,1,1960
1030,3328,0154683,Jigoku (Hell or The Sinners of Hell),3,1960
1031,3634,0053719,"City of the Dead, The",3,1960
1032,3827,0054494,Zazie dans le metro,3,1960
1033,4117,0054049,Make Mine Mink,3,1960
1034,5122,0054452,"Truth, The",3,1960
1035,5123,0054343,"Story of Ruth, The",3,1960
1036,5380,0053976,"Virgin Spring, The",3,1960
1037,6146,0054476,Wild River,3,1960
